code_UAI,nom_etablissement,code_departement,nom_formation,code_formation_parcoursup,type_contrat,formation_selective,concour,nombre_candidats,taux_admission,taux_femmes,taux_boursiers,taux_meme_academie,taux_meme_etablissement,taux_bac_technologique,taux_bac_pro,taux_mention_assez_bien,taux_mention_bien,taux_mention_tres_bien,taux_mention_tres_bien_felicitations
0440984F,Université de Nantes,44,Licence - Portail Economie et gestion,27003,Public,False,False,731,0.56,0.34296875,0.08298828125,0.75,0.0,0.0,0.0,0.33296875,0.2919921875,0.0,0.0
0690194L,ECAM Lyon,69,Formation d'ingénieur Bac + 5 - Série générale,29278,Privé sous contrat d'association,True,True,2008,0.33,0.2719921875,0.0269970703125,0.513984375,0.0,0.0,0.0,0.067998046875,0.60296875,0.322,0.0069999999999999
0450855K,Université d'Orléans,45,Licence - Portail 5  - Chimie-physique-Sciences de la Vie,23403,Public,False,False,1119,0.98,0.538984375,0.13,0.3909375,0.0,0.14099609375,0.0,0.401953125,0.108984375,0.043,0.0
0751720M,"Sorbonne Université - Lettres, Arts, Langues, Sciences Humaines et Sociales",75,Licence - Portail Lettres - LETTRES EDITION MEDIAS AUDIOVISUEL,28337,Public,False,False,312,0.39,0.92890625,0.428984375,0.0,0.0,0.0,0.0,0.14298828125,0.2859765625,0.0,0.286
0440254M,Ecole Sup. IMS,44,BTS - Services - Tourisme,5523,Privé sous contrat d'association,True,False,370,0.64,0.75890625,0.16,0.72,0.0,0.28,0.2,0.48,0.2,0.0,0.0
7200664J,Université de Corte,2B,"Licence - Lettres, langues - Parcours Majeure Espagnol - Mineure Lettres",20968,Public,False,False,43,1.0,0.625,0.0,1.0,0.0,0.0,0.0,0.666875,0.0,0.1669999999999999,0.0
0640011P,Lycée Louis De Foix,64,BTS - Production - Conception des processus de réalisation de produits (1ère année commune),7696,Public,True,False,155,0.73,0.0,0.2219921875,1.0,0.443984375,0.5,0.443984375,0.388984375,0.11099609375,0.0,0.0
0080918E,IFSI Charleville-Mezières,08,D.E Infirmier,23217,Public,True,False,2156,0.44,0.8559375,0.413984375,0.94796875,0.0,0.2759765625,0.396953125,0.48296875,0.361953125,0.052,0.0
0212022J,CENTRE UNIVERSITAIRE CATHOLIQUE,21,Licence - Sciences de l'éducation - Parcours Professorat des écoles,31196,Privé enseignement supérieur,False,False,142,0.59,1.0,0.058994140625,0.35296875,0.0,0.235,0.0,0.4709375,0.35296875,0.0,0.0
0910808J,Lycée St Charles,91,BTS - Services - Management Commercial Opérationnel,10889,Privé sous contrat d'association,True,False,388,0.32,0.0869921875,0.6,0.9,0.1,0.5,0.5,0.4,0.0,0.0,0.0
0870669E,Université de Limoges,87,Licence - Parcours d'Accès Spécifique Santé (PASS),31763,Public,False,False,1650,0.3,0.77796875,0.08298828125,0.58296875,0.0,0.08298828125,0.0,0.416953125,0.5,0.0,0.0
0640181Z,"Lycée Général, Technologique et Professionnel St Joseph",64,Mention complémentaire - Technicien en énergies renouvelables (option énergie électrique),16957,Privé sous contrat d'association,True,False,12,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.666875,0.0,0.0,0.0
0383546Y,Université Grenoble Alpes,38,"Licence - Portail Physique, Chimie, Mécanique, Mathématiques (PCMM)",31930,Public,False,False,498,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0
0290346U,Université de Brest,29,"Licence - Portail SVT-PC - Sciences de la vie, Sciences de la terre, Physique, chimie",23594,Public,False,False,2386,1.0,0.576953125,0.14298828125,0.6909375,0.0,0.045,0.0039996337890625,0.416953125,0.2509765625,0.067,0.0
0690199S,Ecole Rockefeller,69,D.E Pédicure-Podologue,26066,Privé sous contrat d'association,True,False,345,0.54,0.8109375,0.125,0.625,0.0,0.43796875,0.0,0.375,0.125,0.188,0.0
0772797X,ICAM Paris Sénart,77,Formation d'ingénieur Bac + 5,24656,Privé enseignement supérieur,True,True,1116,0.58,0.406953125,0.0,0.34796875,0.0,0.0,0.0,0.521953125,0.47796875,0.0,0.0
0370800U,Université de Tours,37,Licence - Physique,4898,Public,False,False,729,1.0,0.2709765625,0.2609765625,0.73890625,0.0,0.042998046875,0.042998046875,0.47796875,0.173984375,0.0,0.0
0690642Y,Lycée ORT,69,BTS - Services - Services informatiques aux organisations,26304,Privé sous contrat d'association,True,False,492,0.23,0.05,0.31296875,0.875,0.125,0.375,0.375,0.56296875,0.125,0.0,0.0
0430112N,LEGTPA Brioude-Bonnefont - Site de Fontannes,43,BTS - Agricole - productions animales,5406,Public,True,False,322,0.71,0.666875,0.53296875,0.566953125,0.2,0.53296875,0.23296875,0.53296875,0.23296875,0.067,0.0
0383546Y,Université Grenoble Alpes,38,Licence - Langues étrangères appliquées - Parcours Anglais-Italien,5054,Public,False,False,354,1.0,0.62296875,0.27,0.97296875,0.0,0.10798828125,0.135,0.513984375,0.10798828125,0.0,0.0
0300106C,Lycée professionnel Sainte-Marie,30,BTS - Production - Métiers de la chimie,17745,Privé sous contrat d'association,True,False,196,0.5,0.466953125,0.0,0.5,0.5,0.5,0.5,0.1669921875,0.33296875,0.1669999999999999,0.0
0590063Y,Lycée Albert Chatelet,59,CPGE - BCPST,6736,Public,True,False,976,0.32,0.77796875,0.15599609375,0.93296875,0.043994140625,0.0,0.0,0.0,0.243984375,0.511,0.244
0130049H,Lycée Rempart (Rue Du),13,BTS - Production - Electrotechnique,2566,Public,True,False,349,0.47,0.10298828125,0.2859765625,0.856875,0.0,0.0,1.0,0.2859765625,0.428984375,0.143,0.0
9740478B,Université de La Réunion - Saint Denis,974,Licence - Portail Economie et gestion,28309,Public,False,False,557,1.0,0.67890625,0.48296875,0.861875,0.0,0.2759765625,0.31,0.1719921875,0.1719921875,0.0,0.0
0593007Y,Lycée Frédéric OZANAM,59,BTS - Services - Métiers des Services à l'environnement,15314,Privé sous contrat d'association,True,False,109,0.72,0.375,0.0769921875,0.8459375,0.153984375,0.53796875,0.2309765625,0.53796875,0.0769921875,0.0,0.0
0597065J,Université de Lille,59,Licence - Histoire de l'art et archéologie - Parcours Histoire de l'art et archéologie (En enseignement à distance uniquement),24115,Public,False,False,807,1.0,0.795,0.5,0.4209375,0.0,0.1319921875,0.1319921875,0.36796875,0.183984375,0.0,0.0
0410959V,Lycée Camille Claudel,41,BTS - Services - Opticien-Lunetier,5259,Public,True,False,671,0.42,0.7409375,0.05,0.4,0.15,0.0,0.15,0.4,0.25,0.05,0.05
0690103M,Lycée Frédéric Fays,69,BTS - Production - Architectures en Métal : conception et Réalisation,8243,Public,True,False,405,0.34,0.1669921875,0.385,0.691875,0.30796875,0.30796875,0.615,0.385,0.30796875,0.0,0.0
0620056Z,Lycée Carnot,62,BTS - Production - Conception et Réalisation de Systèmes Automatiques,7353,Public,True,False,171,0.69,0.0,0.443984375,1.0,0.258984375,0.2959765625,0.666875,0.258984375,0.14798828125,0.074,0.0
0751720M,"Sorbonne Université - Lettres, Arts, Langues, Sciences Humaines et Sociales",75,"Licence - Langues, littératures & civilisations étrangères et régionales - Parcours LLCER : ITALIEN MAJEURE NON DEBUTANT / mineure histoire",19446,Public,False,False,100,1.0,0.5709375,0.33296875,0.0,0.0,0.33296875,0.0,0.666875,0.0,0.0,0.0
0383546Y,Université Grenoble Alpes,38,Licence - Langues étrangères appliquées - Parcours Anglais-Chinois débutant,17890,Public,False,False,315,0.67,0.866875,0.2109765625,0.946875,0.0,0.105,0.15798828125,0.473984375,0.26296875,0.053,0.0
0480025S,Lycée polyvalent Notre-Dame,48,BTS - Services - Communication,13609,Privé sous contrat d'association,True,False,327,0.42,0.58296875,0.4,0.6,0.2,0.4,0.0,0.6,0.0,0.0,0.0
0730013T,Lycée Vaugelas,73,CPGE - PCSI,8781,Public,True,False,1010,0.68,0.33296875,0.05099609375,0.666875,0.0,0.0,0.0,0.178984375,0.691875,0.103,0.0
0350808N,Lycée Jeanne D'Arc,35,BTS - Production - Systèmes numériques - Option électronique et communication,4702,Privé sous contrat d'association,True,False,103,0.44,0.1669921875,0.11099609375,1.0,0.443984375,0.443984375,0.443984375,0.5559375,0.11099609375,0.0,0.0
0350030T,Lycée Pierre Mendes France,35,BTS - Production - Systèmes constructifs bois et habitat,4647,Public,True,False,470,0.16,0.2219921875,0.14298828125,0.5709375,0.14298828125,0.0,0.71390625,0.428984375,0.14298828125,0.286,0.0
9720004X,Lycée Joseph Gaillard,972,BTS - Production - Electrotechnique,11797,Public,True,False,183,0.41,0.0,0.45796875,0.95796875,0.1669921875,0.33296875,0.625,0.5,0.08298828125,0.042,0.0
0641545G,Institut Agricole Secondaire Jean Errecart,64,BTS - Agricole - Analyses agricoles biologiques et biotechnologiques,31205,Privé sous contrat d'association,True,False,146,0.81,0.666875,0.153984375,0.92296875,0.0769921875,0.2309765625,0.2309765625,0.461953125,0.153984375,0.0,0.0
0670482E,ECAM Strasbourg-Europe,67,Formation d'ingénieur Bac + 5 - Série générale,29280,Privé sous contrat d'association,True,True,1147,0.75,0.16,0.0,0.408984375,0.0,0.0,0.0,0.27296875,0.6359375,0.045,0.0
0440980B,Lycée agricole Campus de Briacé,44,BTS - Agricole - Gestion et protection de la nature,5552,Privé sous contrat d'association,True,False,550,0.3,0.343984375,0.16,0.68,0.04,0.28,0.44,0.6,0.24,0.04,0.0
0801882L,Lycée La Hotoie,80,BTS - Services - Gestion de la PME,10250,Public,True,False,741,0.35,0.666875,0.4,0.8,0.15,0.2,0.7,0.5,0.35,0.0,0.0
0341956S,CESI Campus de Montpellier (Mauguio),34,"Formation d'ingénieur Bac + 5 - Cycle Préparatoire Intégré - Spécialité Généraliste, BTP, Informatique, Systèmes embarqués",25181,Privé enseignement supérieur,True,True,1165,0.73,0.138984375,0.1669921875,0.73296875,0.0,0.0669921875,0.0,0.4,0.4,0.133,0.0
0660437S,Université de Perpignan Via Domitia,66,Licence - Portail Droit,7866,Public,False,False,1343,0.92,0.7,0.42,0.93,0.0,0.18,0.05,0.4,0.29,0.015,0.005
0031121C,Université Clermont Auvergne - Antenne de Vichy - UFR STAPS,03,Licence - Portail STAPS,21091,Public,False,False,1972,0.39,0.1919921875,0.18,0.9509375,0.0,0.115,0.032998046875,0.32796875,0.032998046875,0.0,0.0
0870669E,Université de Limoges,87,DEUST - Webmaster et gestionnaire d'intranet,10698,Public,True,False,349,0.63,0.35,0.08298828125,0.08298828125,0.0,0.08298828125,0.08298828125,0.45796875,0.125,0.042,0.0
0623957P,Université d'Artois - Site d'Arras,62,Licence - Histoire,7516,Public,False,False,1104,0.99,0.42796875,0.2869921875,0.92796875,0.0,0.13798828125,0.043994140625,0.37,0.198984375,0.1159999999999999,0.011
0290168A,Lycée-Collège Saint Gabriel,29,BTS - Services - Gestion des transports et logistique associée,3905,Privé sous contrat d'association,True,False,227,0.55,0.13798828125,0.14298828125,1.0,0.71390625,0.178984375,0.7859375,0.14298828125,0.5709375,0.036,0.0
0561739L,Université de Bretagne Sud - Site de Vannes,56,CPGE - ENS Rennes D1,6505,Public,True,False,465,0.29,0.5,0.125,0.916875,0.0,0.08298828125,0.0,0.45796875,0.375,0.125,0.0
0711775U,Université de Bourgogne - site Le Creusot,71,Licence - Portail Sciences et Techniques des Activités Physiques et Sportives,27646,Public,False,False,524,0.16,0.356953125,0.25,1.0,0.0,0.0,0.0,0.666875,0.08298828125,0.0,0.0
0673021V,Université de Strasbourg,67,Licence - Administration économique et sociale,8065,Public,False,False,2573,0.77,0.545,0.36796875,0.8959375,0.0,0.2359765625,0.0239990234375,0.381953125,0.1319921875,0.033,0.0
0251215K,Université de Franche-Comté - Site de Besançon,25,Licence - Histoire,3560,Public,False,False,917,1.0,0.37,0.24,0.92296875,0.0,0.17296875,0.0669921875,0.41296875,0.16296875,0.067,0.0
0593061G,Lycée Saint Luc Cambrai,59,BTS - Services - Services informatiques aux organisations,21211,Privé sous contrat d'association,True,False,228,0.53,0.0,0.25,0.971875,0.388984375,0.27796875,0.33296875,0.638984375,0.193984375,0.0,0.0
0690543R,Lycée Saint Thomas D'Aquin Veritas,69,BTS - Services - Comptabilité et gestion,8301,Privé sous contrat d'association,True,False,188,0.84,0.578984375,0.33296875,0.83296875,0.08298828125,0.5,0.25,0.1669921875,0.25,0.0,0.0
0931827F,Université Paris 8,93,Licence - Langues étrangères appliquées - Parcours Anglais / Russe,28170,Public,False,False,139,0.93,0.5909375,0.443984375,0.666875,0.0,0.33296875,0.2219921875,0.33296875,0.11099609375,0.0,0.0
0560025Y,Lycée Dupuy De Lôme,56,BTS - Services - Assurance,6423,Public,True,False,593,0.52,0.56,0.1759765625,0.881875,0.11798828125,0.528984375,0.293984375,0.58796875,0.11798828125,0.0,0.0
0383546Y,Université Grenoble Alpes,38,Licence - Portail Chimie - Chimie et Biochimie,31923,Public,False,False,1251,0.66,0.8159375,0.3,0.9,0.0,0.15,0.0,0.45,0.35,0.15,0.0
0134319Z,IUT Aix-Marseille - Site de Marseille St Jérôme,13,BUT - Techniques de commercialisation Parcours : Marketing et management du point de vente - Parcours : Business développement et management de la relation client,2721,Public,True,False,3260,0.2,0.68796875,0.41296875,0.88890625,0.0,0.491953125,0.0,0.3019921875,0.666875,0.032,0.0
9760370Y,LYCEE POLYVALENT DE MAMOUDZOU NORD,976,BTS - Services - Gestion de la PME,20118,Public,True,False,1438,0.12,0.856875,0.676875,1.0,0.645,0.386953125,0.418984375,0.5159375,0.128984375,0.0,0.0
0761356L,Lycée Providence Sainte-Thérèse,76,BTS - Services - Service et prestation des secteurs sanitaire et social,9649,Privé sous contrat d'association,True,False,326,0.51,0.9659375,0.28,0.84,0.4,0.36,0.6,0.52,0.24,0.0,0.0
0597132G,Université Polytechnique Hauts-de-France,59,Licence - Mathématiques,7017,Public,False,False,732,1.0,0.348984375,0.1759765625,0.9409375,0.0,0.0,0.0,0.33296875,0.313984375,0.176,0.02
0131445A,Lycée professionnel Charlotte Grawitz,13,Mention complémentaire - FCIL Sociale Esthétique,33062,Privé sous contrat d'association,True,False,29,0.5,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0851252Z,MFR-IREO Les Herbiers,85,"BTS - Agricole - Analyse, conduite et stratégie de l'entreprise agricole",10531,Privé sous contrat d'association,True,False,116,0.76,0.33296875,0.0369970703125,0.7409375,0.0,0.185,0.815,0.4809375,0.33296875,0.037,0.0
0342321N,Université de Montpellier,34,Licence - Parcours d'Accès Spécifique Santé (PASS),31861,Public,False,False,2851,0.38,0.623984375,0.2119921875,0.77296875,0.0,0.0,0.0,0.53,0.2419921875,0.061,0.0
0511951U,Lycée Jean TALON,51,Diplôme de Comptabilité et de Gestion,6161,Public,True,False,418,0.42,0.625,0.33296875,0.93296875,0.0,0.2669921875,0.0,0.4,0.2,0.133,0.0
0640080P,Lycée des métiers Moliere,64,Mention complémentaire - Technicien en énergies renouvelables (option énergie électrique),19690,Public,True,False,31,1.0,0.0,0.5,0.9,0.0,0.0,1.0,0.4,0.1,0.1,0.0
0600020W,Lycée Marie Curie,60,BTS - Production - Electrotechnique,7236,Public,True,False,160,0.41,0.0,0.3809375,0.951875,0.14298828125,0.14298828125,0.81,0.23796875,0.33296875,0.143,0.0
0221852U,UFR Sciences Sociales - Université de Rennes 2 - Site de Saint-Brieuc,22,Licence - Administration économique et sociale - Parcours Antenne universitaire de la ville de Saint Brieuc - Administration Economique et  Sociale,4737,Public,False,False,766,1.0,0.5609375,0.255,0.8909375,0.0,0.09099609375,0.108984375,0.308984375,0.145,0.0,0.0
0751718K,Université Paris 2 Panthéon - Assas,75,Licence - Droit,9220,Public,False,False,14574,0.18,0.756875,0.17,0.38296875,0.0,0.0,0.0,0.058994140625,0.591953125,0.331,0.018
0751719L,Université Sorbonne Nouvelle Paris 3,75,Licence - Cinéma et Audiovisuel - Parcours Cinéma et Audiovisuel - Mineure Théâtre,9227,Public,False,False,1881,0.1,0.92,0.26296875,0.105,0.0,0.0,0.052998046875,0.0,0.36796875,0.526,0.053
0770931U,Lycée Pierre de Coubertin,77,BTS - Services - Comptabilité et gestion,9807,Public,True,False,383,0.47,0.363984375,0.25,0.96390625,0.213984375,0.463984375,0.428984375,0.25,0.03599609375,0.036,0.0
0755113A,Unité de formation et de recherche faculté de médecine - Université de Paris,75,Certificat de capacité d'Orthoptiste,28073,Public,True,True,940,0.28,0.84890625,0.2859765625,0.0,0.0,0.07099609375,0.0,0.356953125,0.356953125,0.0,0.0
0250013D,Lycée professionnel Pierre-Adrien Paris,25,"BTS - Production - Fluide, énergie, domotique - option A génie climatique et fluidique",21119,Public,True,False,165,0.47,0.0,0.25,1.0,0.5,0.25,0.75,0.5,0.5,0.0,0.0
0390810U,Lycée agricole Edgar Faure,39,BTS - Agricole - Gestion et protection de la nature,5173,Public,True,False,630,0.2,0.5559375,0.2919921875,0.33296875,0.125,0.1669921875,0.2919921875,0.25,0.5,0.083,0.0
0952260R,Université de Cergy-Pontoise - CY SUP,95,Licence - Economie - Parcours BUP (Bachelor Universitaire Professionnel) Conseiller de Clientèle de Particuliers Multicanal,21513,Public,True,False,597,0.3,0.473984375,0.443984375,0.666875,0.0,0.2219921875,0.0,0.443984375,0.11099609375,0.0,0.0
0740003B,Lycée Berthollet,74,CPGE - Lettres,8848,Public,True,False,514,0.82,0.865,0.0,0.70296875,0.0,0.0,0.0,0.188984375,0.56796875,0.1889999999999999,0.027
0311384L,Université Toulouse 3 Paul Sabatier,31,Licence - Portail Physique - Physique - L1 Antenne Toulouse,4185,Public,False,False,1594,0.89,0.3119921875,0.2969921875,0.65890625,0.0,0.055,0.0219970703125,0.351953125,0.25296875,0.088,0.0
0783053V,Lycée Sainte Geneviève,78,CPGE - BCPST,10074,Privé sous contrat d'association,True,False,1002,0.06,0.69,0.047998046875,0.2859765625,0.0,0.0,0.0,0.0,0.0,0.429,0.5710000000000001
0530049R,Lycée d'AVESNIERES,53,BTS - Services - Tourisme,6210,Privé sous contrat d'association,True,False,314,0.66,0.9,0.1669921875,0.721875,0.05599609375,0.1669921875,0.388984375,0.443984375,0.1669921875,0.111,0.0
0754431J,ECE Paris,75,Formation d'ingénieur Bac + 5 - Bac Série STI2D,109,Privé sous contrat d'association,True,True,239,0.65,0.13599609375,0.2269921875,0.09099609375,0.0,1.0,0.0,0.31796875,0.455,0.045,0.0
0071126L,Institut Supérieur Saint-Denis,07,BTS - Services - Gestion de la PME,2343,Privé sous contrat d'association,True,False,279,0.52,0.5,0.2859765625,0.856875,0.2859765625,0.5,0.07099609375,0.428984375,0.07099609375,0.0,0.0
0770927P,Lycée Francois Ier,77,CPGE - BCPST,9798,Public,True,False,1475,0.33,0.72296875,0.042998046875,0.318984375,0.063994140625,0.0,0.0,0.12798828125,0.488984375,0.3829999999999999,0.0
0762642J,ERFPS CHU Rouen,76,D.E Ergothérapeute,26037,Public,True,False,532,0.12,1.0,0.0,0.53796875,0.0,0.30796875,0.0,0.0769921875,0.385,0.5379999999999999,0.0
0830015R,Lycée Jean Moulin,83,BTS - Services - Management Commercial Opérationnel,10331,Public,True,False,830,0.36,0.596953125,0.3,0.94,0.42,0.44,0.46,0.5,0.12,0.04,0.0
0753488J,INALCO,75,"Licence - Portail Langues, littératures & civilisations étrangères et régionales - Langues, Littératures et Civilisations Etrangères, parcours Russie - Russe",9430,Public,False,False,222,1.0,0.595,0.455,0.0,0.0,0.1819921875,0.09099609375,0.455,0.1819921875,0.091,0.0
0290070U,Lycée Jean Chaptal,29,BTS - Services - Services informatiques aux organisations,3798,Public,True,False,545,0.54,0.068994140625,0.461953125,0.92296875,0.0,0.42296875,0.42296875,0.385,0.115,0.077,0.0
0442124V,Ecole Sup. ENACOM,44,BTS - Services - Management Commercial Opérationnel,5623,Privé sous contrat d'association,True,False,756,0.12,0.765,0.2259765625,0.935,0.0,0.193984375,0.193984375,0.418984375,0.2259765625,0.032,0.0
0341089Z,Université Paul Valery - Montpellier 3,34,Licence - Portail Psychologie,4560,Public,False,False,8001,0.4,0.83796875,0.331953125,0.76,0.0,0.14798828125,0.07099609375,0.485,0.2169921875,0.0559999999999999,0.0
0590011S,Lycée Gustave Eiffel,59,BTS - Production - Systèmes numériques - Option informatique et réseaux,6712,Public,True,False,765,0.29,0.0669921875,0.30796875,1.0,0.5,0.268984375,0.42296875,0.385,0.268984375,0.038,0.0
0540038Y,Lycée Henri Poincaré,54,CPGE - ECG,31639,Public,True,False,779,0.57,0.5,0.047998046875,0.905,0.047998046875,0.0,0.0,0.0,0.5709375,0.381,0.048
0730858L,Université Savoie Mont Blanc - Chambéry,73,Licence - Information et communication,14300,Public,False,False,1228,0.54,0.7009375,0.14,0.9,0.0,0.08,0.03,0.53,0.18,0.05,0.0
0510068X,Lycée Stéphane Hessel,51,BTS - Services - Comptabilité et gestion,6088,Public,True,False,184,0.9,0.6,0.293984375,0.9409375,0.765,0.528984375,0.35296875,0.4709375,0.293984375,0.0,0.0
0290012F,Lycée Vauban,29,DN MADE - Matériaux - - Spécialité : Création métal,21606,Public,True,False,123,0.49,0.4,0.14298828125,0.2859765625,0.0,0.428984375,0.0,0.428984375,0.428984375,0.143,0.0
0530997W,ESTACA Laval,53,Formation d'ingénieur Bac + 5 - Bac Série générale,102,Privé sous contrat d'association,True,True,3713,0.39,0.083984375,0.095,0.273984375,0.0,0.0,0.0,0.105,0.46296875,0.4,0.021
0710048S,Lycée Rene Cassin,71,BTS - Production - Techniques et services en matériels agricoles,8637,Public,True,False,108,0.48,0.08298828125,0.09099609375,0.726875,0.545,0.09099609375,0.726875,0.545,0.363984375,0.091,0.0
0100059K,Lycée LA SALLE,10,BTS - Production - Contrôle industriel et régulation automatique,2419,Privé sous contrat d'association,True,False,94,0.42,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0
0673021V,Université de Strasbourg,67,"Licence - Langues, littératures & civilisations étrangères et régionales - Parcours Études arabes",8053,Public,False,False,144,0.91,0.666875,0.5,1.0,0.0,0.33296875,0.5,0.1669921875,0.1669921875,0.0,0.0
0681817F,Lycée Schwendi,68,BTS - Production - Europlastics et composites à référentiel commun européen - option Pilotage et Optimisation de la production,8170,Public,True,False,48,0.87,0.0,0.0,1.0,0.8,0.0,1.0,0.4,0.2,0.0,0.0
0620040G,Lycée Louis Blaringhem,62,BTS - Services - Commerce International,7337,Public,True,False,449,0.36,0.6059375,0.363984375,1.0,0.09099609375,0.5909375,0.13599609375,0.545,0.1819921875,0.0,0.0
0931430Z,Lycée Jacques Brel,93,BTS - Services - Communication,11271,Public,True,False,2063,0.12,0.6059375,0.4709375,0.765,0.0,0.4709375,0.411953125,0.765,0.1759765625,0.0,0.0
0951399E,Lycée Alfred Kastler,95,CPGE - ECG,31634,Public,True,False,538,0.61,0.4,0.15,0.95,0.15,0.0,0.0,0.55,0.45,0.0,0.0
0540038Y,Lycée Henri Poincaré,54,CPGE - ECG,31602,Public,True,False,572,0.79,0.375,0.125,0.93796875,0.062998046875,0.0,0.0,0.0,0.68796875,0.313,0.0
0632035V,Université Clermont Auvergne,63,Licence - Parcours d'Accès Spécifique Santé (PASS),26636,Public,False,False,1680,0.32,0.65796875,0.20296875,0.75390625,0.0,0.0289990234375,0.0,0.448984375,0.2459765625,0.043,0.0139999999999999
0430951A,I.U.T. de Clermont-Ferrand - Antenne du Puy,43,"BUT - Informatique Parcours : Réalisation d'applications : conception, développement, validation - Intégration d'applications et management du système d?information",5411,Public,True,False,870,0.38,0.025,0.2159765625,0.37796875,0.0,0.2969921875,0.0,0.513984375,0.1619921875,0.054,0.0
0931827F,Université Paris 8,93,Licence - Langues étrangères appliquées - Parcours Anglais / Portugais,28168,Public,False,False,164,0.97,0.676875,0.4709375,0.646875,0.0,0.411953125,0.293984375,0.235,0.11798828125,0.0,0.0
0370800U,Université de Tours,37,Licence - Informatique,13575,Public,False,False,1093,0.59,0.09099609375,0.2309765625,0.986875,0.0,0.05099609375,0.0,0.358984375,0.1669921875,0.026,0.0
0342380C,"TRAVELLING, École Supérieure du Cinéma et de la Télévision",34,BTS - Services - Métiers de l'audio-visuel opt : montage et post-production,34061,Privé enseignement supérieur,True,False,229,0.2,0.14298828125,0.2,0.2,0.0,0.4,0.2,0.4,0.2,0.0,0.0
0542390E,Ecole Sup. Agricole Roville - Section BTS - site de Nancy,54,BTS - Agricole - Technico-commercial (BTSA),6381,Privé sous contrat d'association,True,False,297,0.45,0.5559375,0.13298828125,0.6,0.0,0.2,0.53296875,0.4,0.13298828125,0.0,0.0
0460007H,Lycée Clement Marot,46,BTS - Services - Négociation et digitalisation de la Relation Client,5740,Public,True,False,257,0.5,0.388984375,0.356953125,0.7859375,0.2859765625,0.428984375,0.5,0.428984375,0.14298828125,0.071,0.0
0590223X,Lycée Du Hainaut,59,BTS - Production - Conception de produits industriels,6851,Public,True,False,122,0.45,0.0669921875,0.33296875,0.83296875,0.0,0.25,0.666875,0.5,0.25,0.25,0.0
0211237F,Université de Bourgogne - site de Dijon,21,Licence - Information et communication,13056,Public,False,False,1069,0.35,0.741875,0.2409765625,0.87890625,0.0,0.0339990234375,0.0,0.413984375,0.361953125,0.138,0.0
0597065J,Université de Lille,59,Licence - Arts - Parcours Etudes cinématographiques,7066,Public,False,False,1605,0.66,0.525,0.2359765625,0.576953125,0.0,0.032998046875,0.01599853515625,0.415,0.3169921875,0.065,0.008
9730001N,Lycée Félix EBOUE,973,BTS - Services - Gestion de la PME,11852,Public,True,False,529,0.18,0.726875,0.6059375,1.0,0.06099609375,0.2419921875,0.515,0.545,0.2419921875,0.0,0.0
0951982N,ECOLE PRATIQUE SERVICE SOCIAL CTRE POLYTECHN. ST LOUIS,95,D.E Educateur de Jeunes Enfants,24885,Privé sous contrat d'association,True,False,123,0.46,1.0,0.213984375,0.71390625,0.0,0.213984375,0.5,0.2859765625,0.5,0.071,0.0
0673021V,Université de Strasbourg,67,Licence - Sciences pour la santé - Sciences pour la santé - Sciences du sport -  option Santé,29226,Public,False,False,1201,0.29,0.67296875,0.12599609375,0.936875,0.0,0.03599609375,0.0,0.045,0.558984375,0.36,0.036
0561739L,Université de Bretagne Sud - Site de Vannes,56,Licence - Informatique,26380,Public,False,False,614,0.96,0.0319970703125,0.1569921875,0.86296875,0.0,0.11798828125,0.0,0.4709375,0.02,0.0,0.0
0720825F,Lycée professionnel Joseph Roussel,72,Mention complémentaire - Animation-gestion de projets dans le secteur sportif,24775,Privé sous contrat d'association,True,False,84,0.63,0.0769921875,0.25,0.5,0.0,0.08298828125,0.75,0.25,0.0,0.083,0.0
0781944P,Université de Versailles - Saint Quentin en Yvelines,78,Licence - Parcours d'Accès Spécifique Santé (PASS),29174,Public,False,False,5155,0.25,0.866875,0.3,0.5,0.0,0.032998046875,0.0669921875,0.366953125,0.366953125,0.133,0.033
0622199D,Lycée Saint Denis,62,BTS - Services - Banque conseiller de clientèle,7433,Privé sous contrat d'association,True,False,247,0.55,0.356953125,0.4,0.6,0.0,0.4,0.2,0.2,0.0,0.2,0.0
0410981U,Ecole Nationale Supérieure de la Nature et du Paysage,41,Paysage,5267,Public,True,False,120,0.35,0.551953125,0.07099609375,0.14298828125,0.0,0.213984375,0.0,0.428984375,0.356953125,0.143,0.0
0755976N,Université de Paris,75,Licence - Portail Droit,26784,Public,False,False,2513,0.24,0.86390625,0.178984375,0.2859765625,0.0,0.0,0.0,0.4109375,0.428984375,0.089,0.0
0134017W,Aix Marseille Université - Site d'Aix-en-Provence,13,Licence - Double diplôme - Licence Langues étrangères appliquées - LEA Double Diplôme Franco-Allemand en partenariat avec l'université de Duisburg/Essen,26405,Public,True,False,40,0.95,0.83296875,0.4,0.6,0.0,0.0,0.0,0.4,0.4,0.0,0.0
